"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@OWNingLight sending you good vibes. Start counting blessings of what you DO have. You'll lift your own vibration.start with Breath.",FALSE,122,"OWNingLight",2016-04-03 15:24:53,FALSE,"716644915971657729","716647667535728640","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",35,FALSE,FALSE,NA,NA
"@CelesteJMarek thanks<U+0001F44D><U+0001F3FE>",FALSE,40,"CelesteJMarek",2016-04-03 15:23:00,FALSE,"716646850477088770","716647194070110208","1436573299","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",5,FALSE,FALSE,NA,NA
"@OnMyOWNworld sending you prayers<U+0001F64F><U+0001F3FE>",FALSE,67,"OnMyOWNworld",2016-04-03 15:19:47,FALSE,"716645837800140801","716646383684464641","511901670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"""There are many different levels of forgiveness.. I first had to forgive myself"". @RealTracyMorgan #SuperSoulSunday",FALSE,2519,NA,2016-04-03 15:13:55,FALSE,NA,"716644907482357760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",891,FALSE,FALSE,NA,NA
"@OWNingLight got  your baby doggie! #SuperSoulSunday",FALSE,43,"OWNingLight",2016-04-03 15:08:21,FALSE,"716642672992083968","716643506064723969","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"@hollyrpeete @OWNTV",FALSE,49,"hollyrpeete",2016-04-03 15:04:50,FALSE,"716300009952546818","716642621054001152","30274144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"Morning SuperSoulers! Ready for @RealTracyMorgan !! ""went to other side.. Came back bearing gifts"" #SuperSoulSunday",FALSE,882,NA,2016-04-03 15:03:47,FALSE,NA,"716642357043527681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",199,FALSE,FALSE,NA,NA
"RT @hollyrpeete: It's World Autism Awareness Day! We're proud to share our journey <U+0001F64F><U+0001F3FD><U+0001F499> WATCH #ForPeetesSake tonight 9/8c @OWNTV #WAAD
https…",FALSE,0,NA,2016-04-03 00:51:32,FALSE,NA,"716427881350451200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",536,TRUE,FALSE,NA,NA
"@CarpeDiemJBS  happy almost wedding day. Sending my good wishes for a great life together.<U+0001F64F><U+0001F3FE>",FALSE,119,"CarpeDiemJBS",2016-04-01 18:09:36,FALSE,NA,"715964343720873984","33846385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",31,FALSE,FALSE,NA,NA
"The final 37 of the Greatest team in television. Closing down #Harpo in Chicago. Deep Gratitude to you all! https://t.co/IUPVlnjw8n",FALSE,5688,NA,2016-03-31 00:37:36,FALSE,NA,"715337212447985664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",897,FALSE,FALSE,NA,NA
"RT @SuperSoulSunday: .@RealTracyMorgan opens up with @Oprah about the accident that almost took his life, Sunday at 11a/10c and 7p/6c. http…",FALSE,0,NA,2016-03-30 03:10:42,FALSE,NA,"715013353379336193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",458,TRUE,FALSE,NA,NA
"@KTPway @Sephora Kyle thanks. I'm going try. I hate washing and washing studio makeup.",FALSE,63,"KTPway",2016-03-30 03:08:29,FALSE,NA,"715012797646708737","1684236186","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"@DeVonFranklin watched @MiraclesHeaven with my college daughters during Spring Break. Happy tears we shed! Thanks for sharing the Miracle.",FALSE,321,"DeVonFranklin",2016-03-28 19:18:47,FALSE,NA,"714532206052388864","248862634","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",93,FALSE,FALSE,NA,NA
"RT @LovelymarisaT: @3LWTV @JoelOsteen @Oprah @OWNTV Chiiile!! Did a dance in my spirit on that one! Yes! Yes! #SuperSoulSunday",FALSE,0,NA,2016-03-27 15:32:52,FALSE,NA,"714112961816625152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",41,TRUE,FALSE,NA,NA
"""Everyone has there own lane"" and You are responsible for staying on your OWN track. @JoelOsteen #SuperSoulSunday",FALSE,2842,NA,2016-03-27 15:28:27,FALSE,NA,"714111850485530624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1286,FALSE,FALSE,NA,NA
".@JoelOsteen  we are ""well able"" to talk ourselves into our dreams. and to ""get in agreement with God"". #SuperSoulSunday",FALSE,957,"Oprah",2016-03-27 15:22:42,FALSE,"714107004151668737","714110405929361409","19397785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",295,FALSE,FALSE,NA,NA
"If you're not in church right now , join @JoelOsteen for an inspiring #HappyEaster #SuperSouSunday",FALSE,1112,NA,2016-03-27 15:16:23,FALSE,NA,"714108813540855808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",202,FALSE,FALSE,NA,NA
"Speaking to the power of Faith this Easter morning! Thanks @JoelOsteen #SUPERSOULSUNDAY",FALSE,1522,NA,2016-03-27 15:09:11,FALSE,NA,"714107004151668737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",301,FALSE,FALSE,NA,NA
"Happy Easter Super Soulers.. #SuperSoulSunday",FALSE,1535,NA,2016-03-27 15:01:07,FALSE,NA,"714104974146297856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",348,FALSE,FALSE,NA,NA
"RT @twitter: Thank you, @Oprah, for providing us with countless ""Aha! Moments"" on Twitter. #LoveTwitter https://t.co/k9tEotmc2k",FALSE,0,NA,2016-03-21 16:59:22,FALSE,NA,"711960403593404416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",326,TRUE,FALSE,NA,NA
"Have you meditated today? Come join me. Shedding the Weight, Mind Body and Spirit https://t.co/rIfXJPCwxx",FALSE,1388,NA,2016-03-21 16:32:18,FALSE,NA,"711953593356517379",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",355,FALSE,FALSE,NA,NA
"RT @SavannahTardi: Powerful picture of the processional happening at #ThePassionLive in the streets of NOLA! https://t.co/JQM37I8S1h",FALSE,0,NA,2016-03-21 01:33:17,FALSE,NA,"711727347834208258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",522,TRUE,FALSE,NA,NA
"@9_mady so agree with you. #ThePassionLive",FALSE,190,"9_mady",2016-03-21 01:31:04,FALSE,"711726448927584256","711726788330823680","459860780","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",32,FALSE,FALSE,NA,NA
".@AVAETC your father was such a good proud yet humble man. It was my honor to speak his name at his ""going home"" celebration.",FALSE,581,"ava",2016-03-21 00:20:50,FALSE,"711595433995456512","711709115303723012","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",113,FALSE,FALSE,NA,NA
"SuperSoulers thanks for the Sunday tweetfest.!!",FALSE,796,NA,2016-03-20 16:08:24,FALSE,NA,"711585189802037249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",171,FALSE,FALSE,NA,NA
"@GrowingOWN thanks I missed it between boiled eggs and smoked salmon. And no phones allowed at table!! #SuperSoulSunday",FALSE,91,"GrowingOWN",2016-03-20 15:31:04,FALSE,"711575439601496064","711575792774418433","454501787","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"Being ""in Flow"" is everything. #SuperSoulSunday",FALSE,1212,NA,2016-03-20 15:28:59,FALSE,NA,"711575270306811904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",501,FALSE,FALSE,NA,NA
"@CarpeDiemJBS Jas that's such a great idea! ""Be with the friends who are here"".",FALSE,75,"CarpeDiemJBS",2016-03-20 15:25:48,FALSE,"711574068051333120","711574470641766400","33846385","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"@RichOnOWN @DanielGolemanEI agree just moved away from  breakfast table to tweet.",FALSE,56,"RichOnOWN",2016-03-20 15:24:38,FALSE,"711573747392614400","711574176709124098","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"Having great E.Q. <U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE> thanks ! #SuperSoulSunday •",FALSE,585,NA,2016-03-20 15:23:56,FALSE,NA,"711573999038406656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",148,FALSE,FALSE,NA,NA
"@kenlikebarbie @GaOWNers @OWNAmbassadors hey I'm in Atlanta  having brunch w/ @Ms_CLP  and watching #SuperSoulSunday",FALSE,52,"kenlikebarbie",2016-03-20 14:58:51,FALSE,"711566508770598913","711567684891238402","38623110","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",15,FALSE,FALSE,NA,NA
"@GrowingOWN thanks Tweethearts<U+2764><U+FE0F>",FALSE,59,"GrowingOWN",2016-03-20 14:54:55,FALSE,"711566277668675584","711566694989348865","454501787","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",15,FALSE,FALSE,NA,NA
"Happy #SuperSoulSunday join me in an hour for tweetfest.",FALSE,956,NA,2016-03-20 14:05:05,FALSE,NA,"711554156536926209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",221,FALSE,FALSE,NA,NA
"@OWNingLight @OWNTV wow!",FALSE,62,"OWNingLight",2016-03-20 04:33:16,FALSE,"711410159537422336","711410252068098048","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",14,FALSE,FALSE,NA,NA
"@hollyrpeete @RichOnOWN @OWNTV @RodneyPeete9 love the drive in backyard screening.",FALSE,77,"hollyrpeete",2016-03-20 04:31:14,FALSE,"711409106746281984","711409741659033600","30274144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",17,FALSE,FALSE,NA,NA
"@OWNingLight @RichOnOWN @OWNTV @hollyrpeete  so glad u liked our family. I've known these kids before they were born.",FALSE,58,"OWNingLight",2016-03-20 04:29:59,FALSE,"711408848196599809","711409428839448577","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"@RichOnOWN @OWNTV @hollyrpeete @RodneyPeete9  hey guys watching now.. Was in flight",FALSE,72,"RichOnOWN",2016-03-20 04:26:10,FALSE,"711355477561487364","711408466540236800","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",19,FALSE,FALSE,NA,NA
"RT @ReginaKing: TONIGHT #ForPeetesSake on @OWNTV 9/8c @rodneypeete9 @hollyrpeete robinsonpeete @ryanpeete_… https://t.co/HvH5tRhZoW",FALSE,0,NA,2016-03-20 00:08:14,FALSE,NA,"711343557940891649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",94,TRUE,FALSE,NA,NA
"RT @jonnysinc: Well well.... Looking forward to this premiere!!!  @hollyrpeete @OWNTV  https://t.co/IKX8ftT9cm",FALSE,0,NA,2016-03-20 00:07:48,FALSE,NA,"711343448553435137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",31,TRUE,FALSE,NA,NA
"This is what I've been working on...So excited for you all to finally see it! #Greenleaf coming to @OWNtv this June
https://t.co/PQFb5N3bxD",FALSE,8398,NA,2016-03-16 01:29:42,FALSE,NA,"709914507766726656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",2858,FALSE,FALSE,NA,NA
"@RitaWilson @nytimes @NYTStyles great article. I just bought Album. Gayle loved the show<U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE>",FALSE,146,"RitaWilson",2016-03-13 21:30:52,FALSE,"709126723883765761","709129626258243584","130894721","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",45,FALSE,FALSE,NA,NA
"Loved, loved, loved this SuperSoul short! You can watch @supersoulsunday again tonight at 7p ET/PT. https://t.co/bGAgoGKzYf",FALSE,832,NA,2016-03-13 20:02:33,FALSE,NA,"709107400268075008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",302,FALSE,FALSE,NA,NA
"That SuperSoul short ""spoken word"" said it all!",FALSE,720,NA,2016-03-13 16:05:27,FALSE,NA,"709047732317499392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",273,FALSE,FALSE,NA,NA
"""How do you emerge in a society that's so unforgiving?"" @ShakaSenghor #WritingMyWrongs #SuperSoulSunday",FALSE,1019,NA,2016-03-13 15:51:14,FALSE,NA,"709044152470638593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",386,FALSE,FALSE,NA,NA
"RT @janetmock: Today's #SuperSoulSunday convo btwn @Oprah &amp; @shakasenghor powerfully validates the NEED to radically reform &amp; oppose mass i…",FALSE,0,NA,2016-03-13 15:45:53,FALSE,NA,"709042807764156416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",145,TRUE,FALSE,NA,NA
"@OnMyOWNworld @ShakaSenghor .. Biggest aha..
Every inmate was once a boy in pain. #writingmywrongs #SuperSoulSunday",FALSE,110,"OnMyOWNworld",2016-03-13 15:37:16,FALSE,"709039824867430400","709040639225114624","511901670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",46,FALSE,FALSE,NA,NA
"@SeanMartinelli i remember you looking up channel numbers.grateful<U+0001F64F><U+0001F3FE><U+0001F64F><U+0001F3FE>#buildingOWN",FALSE,53,"SeanMartinelli",2016-03-13 15:34:08,FALSE,"709039058484379650","709039852776345600","27477810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
"I think @ShakaSenghor #writingmywrongs explains  the prison culture and how men get there. #SuperSoulSunday",FALSE,479,NA,2016-03-13 15:32:27,FALSE,NA,"709039427473903616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",151,FALSE,FALSE,NA,NA
"@OWNAmbassadors @ShakaSenghor definitely one of my all time favorites!!",FALSE,68,"OWNAmbassadors",2016-03-13 15:29:47,FALSE,"709038247490539520","709038754774847488","502609327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",20,FALSE,FALSE,NA,NA
"@V_Heritier @ShakaSenghor no he wanted to become a doctor because his Mom always treated him nicely in front of the doctor.#SuperSoulSunday",FALSE,47,"V_Heritier",2016-03-13 15:28:32,FALSE,"709034538488483840","709038441049104384","446472003","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",14,FALSE,FALSE,NA,NA
".@ShakaSenghor and I bonded over all of our aha moments. A rare thing to happen.#WritingMyWrongs #SuperSoulSunday",FALSE,476,NA,2016-03-13 15:26:10,FALSE,NA,"709037845097218049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",109,FALSE,FALSE,NA,NA
".@ShakaSenghor so true""It's believing it"". #writingmywrongs #SuperSoulSunday",FALSE,366,NA,2016-03-13 15:12:13,FALSE,NA,"709034337707003904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",94,FALSE,FALSE,NA,NA
"@Joey0625 @GrowingOWN did you finish?#WritingMyWrongs",FALSE,27,"Joey0625",2016-03-13 15:09:49,FALSE,"709033084155502593","709033731156090881","22479058","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",8,FALSE,FALSE,NA,NA
"@DevlinHuxtable that struck me too. ""gangs band together around their brokeness"".",FALSE,39,"DevlinHuxtable",2016-03-13 15:09:07,FALSE,"709033097258373120","709033554374602753","146999201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@ShakaSenghor wanted to be a doctor because his Mom was nice to the doctor. When his Mom thru the pot, everything changed.#SuperSoulSunday",FALSE,62,"ShakaSenghor",2016-03-13 15:07:05,FALSE,NA,"709033043806134273","217584516","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",21,FALSE,FALSE,NA,NA
"This story of @ShakaSenghor coming home at 8 years old set the course of his troubled life.
#bigmoment #SuperSoulSunday",FALSE,395,NA,2016-03-13 15:05:18,FALSE,NA,"709032594801762306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",99,FALSE,FALSE,NA,NA
"@janetmock @ShakaSenghor hey Janet .. So glad you could join us!",FALSE,38,"janetmock",2016-03-13 15:02:48,FALSE,"709031815214985216","709031965945507840","18924291","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"15 minutes til #SuperSoulSunday with @ShakaSenghor . Shaka u watching?",FALSE,438,NA,2016-03-13 14:45:14,FALSE,NA,"709027543240675330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",85,FALSE,FALSE,NA,NA
"RT @SuperSoulSunday: .@ShakaSenghor explains why he willingly chose a life on the streets. https://t.co/D4TTD8mg69",FALSE,0,NA,2016-03-13 13:36:04,FALSE,NA,"709010136841334784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",240,TRUE,FALSE,NA,NA
"Morning SuperSoulers 90 minutes from premiere of new season with @ShakaSenghor 1 of the best conversations I've ever had! #SuperSoulSunday",FALSE,800,NA,2016-03-13 13:28:19,FALSE,NA,"709008187404320769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",180,FALSE,FALSE,NA,NA
"@Ryan_RubiksCube @tpoulos agree with you Ryan!",FALSE,151,"Ryan_RubiksCube",2016-02-29 12:50:07,FALSE,"704177573639487489","704287533983789056","547084512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",34,FALSE,FALSE,NA,NA
"It Happppppened!! bravo Leo! standing O in my p.j's. #Oscars",FALSE,9832,NA,2016-02-29 04:57:14,FALSE,NA,"704168526832078848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",3864,FALSE,FALSE,NA,NA
"@tpoulos @LovelymarisaT we just changed rooms",FALSE,89,"tpoulos",2016-02-29 04:54:28,FALSE,"704167745022091264","704167829705244672","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",22,FALSE,FALSE,NA,NA
"@LovelymarisaT so help me Heavens<U+0001F64F><U+0001F3FE> yes This is  Leo's time!",FALSE,123,"LovelymarisaT",2016-02-29 04:53:37,FALSE,"704166601210339328","704167617171472384","749975564","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",30,FALSE,FALSE,NA,NA
"@PRanganathan doing the happy dance for Brie<U+0001F483><U+0001F3FD><U+0001F483><U+0001F3FD>",FALSE,89,"PRanganathan",2016-02-29 04:48:52,FALSE,"704165510590676993","704166423933882368","194339143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",19,FALSE,FALSE,NA,NA
"@PRanganathan mine too.. Here we go Brie.",FALSE,62,"PRanganathan",2016-02-29 04:47:35,FALSE,"704165510590676993","704166098392879104","194339143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"@OWNingLight agree happy for Allejandro! So deserved.",FALSE,64,"OWNingLight",2016-02-29 04:44:06,FALSE,"704164697088479232","704165223561883649","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"@PRanganathan agree! Best moment!",FALSE,75,"PRanganathan",2016-02-29 04:42:34,FALSE,"704162615577198592","704164837568475136","194339143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",28,FALSE,FALSE,NA,NA
"Emmanuel Lubezki<U+0001F44D><U+0001F3FE><U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE>! #Oscars",FALSE,1359,NA,2016-02-29 02:43:34,FALSE,NA,"704134891223588864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",496,FALSE,FALSE,NA,NA
"@chrisrock<U+0001F44D><U+0001F3FE><U+0001F44D><U+0001F3FE> now you Breathe!",FALSE,839,"chrisrock",2016-02-29 01:49:15,FALSE,NA,"704121222112657408","238319766","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",378,FALSE,FALSE,NA,NA
